Region,Age,Education,WorkLocation,Industry,Employed
10,51,24012,3517,47,1
10,16,24013,3517,47,1
10,51,24012,3517,47,1
10,47,60002,3517,47,1
10,18,24015,3517,1,1
10,31,10014,3517,41,1
10,35,24012,3517,47,1
10,24,10018,3517,41,1
10,64,10011,3517,1,1
10,19,24012,3517,1,1
10,33,10012,3517,1,1
10,32,10018,3517,1,1
10,26,10018,3517,1,1
10,37,10015,3517,1,1
10,38,24015,3518,1,1
10,40,24015,3518,1,1
10,23,60002,3518,1,1
10,38,60732,3519,84,1
10,32,60111,3518,84,1
10,50,10018,3518,1,1
10,47,10018,3518,47,1
10,24,10018,3518,1,1
10,35,24015,3518,1,1
10,40,24012,3518,49,1
10,39,60002,3518,47,1
10,44,60111,3518,84,1
10,46,24015,3518,1,1
10,44,10018,3518,1,1
10,58,10015,3518,1,1
10,59,10018,3518,1,1
10,20,35013,3518,1,1
10,44,60314,3518,84,1
10,36,24015,3518,1,1
10,33,60111,3518,85,1
10,54,10015,3518,1,1
10,19,60001,3518,1,1
10,23,10015,3518,1,1
10,21,24013,3518,1,1
10,27,24011,3518,1,1
10,27,24015,3518,47,1
10,19,35011,3518,1,1
10,52,24015,3522,41,1
10,64,24013,3518,1,1
10,30,60111,3518,47,1
10,44,24011,3518,1,1
10,41,10011,3518,47,1
10,22,60003,3518,47,1
10,15,24011,3518,47,1
10,50,10013,3518,1,1
10,54,10015,3518,1,1
10,18,24015,3518,1,1
10,15,24012,3518,1,1
10,35,10013,3518,96,1
10,19,35011,3518,1,1
10,55,24013,3521,1,1
10,53,24015,3521,1,1
10,28,24012,3521,1,1
10,43,10018,3521,1,1
10,40,10018,3521,1,1
10,28,60314,3521,1,1
10,29,60111,3521,47,1
10,54,10012,3521,1,1
10,25,10014,3521,1,1
10,58,60914,3521,84,1
10,29,60511,0,0,0
10,41,60312,3508,80,1
10,37,60003,3521,1,1
10,43,60002,3521,1,1
10,44,10018,3521,1,1
10,54,24013,3521,1,1
10,19,24015,3521,1,1
10,47,10018,3521,1,1
10,45,24015,3521,1,1
10,20,24015,3521,1,1
10,50,10015,3521,1,1
10,19,24012,3521,1,1
10,45,10018,3521,1,1
10,43,24015,3521,1,1
10,23,34013,3521,47,1
10,53,10014,3521,1,1
10,48,24015,3521,1,1
10,20,34013,3521,1,1
10,43,24015,3522,41,1
10,32,50114,3522,47,1
10,25,24012,3522,41,1
10,53,24011,3505,1,1
10,61,24015,3505,1,1
10,30,60222,3522,85,1
10,25,60222,4215,85,1
10,40,24015,0,0,0
10,61,10012,3522,1,1
10,62,24015,3522,1,1
10,69,24015,3522,1,1
10,85,10014,3522,1,1
10,52,10018,3522,1,1
10,50,10018,3522,1,1
10,44,10018,3522,1,1
10,64,10013,3522,84,1
10,32,24015,3522,47,1
10,54,10014,3522,1,1
10,55,10013,3522,96,1
10,24,24013,3522,96,1
10,17,10014,3522,1,1
10,49,24015,3522,96,1
10,34,60913,3505,86,1
10,34,60913,3505,86,1
10,54,10018,3522,41,1
10,25,24015,3522,41,1
10,54,10018,3522,96,1
10,54,24012,3522,1,1
10,40,60002,3522,84,1
10,50,60111,3522,85,1
10,55,10012,3522,1,1
10,52,24015,3522,1,1
10,25,24013,3522,1,1
10,60,10018,3522,1,1
10,54,60111,3522,85,1
10,30,60111,3522,85,1
10,62,10018,3522,1,1
10,58,24012,3522,56,1
10,28,24015,3522,1,1
10,51,10018,3522,1,1
10,46,10018,3522,96,1
10,44,24012,3522,41,1
10,42,24012,3522,2,1
10,48,50716,3522,84,1
10,47,24012,3522,47,1
10,28,60314,202,84,1
10,56,60002,3522,47,1
10,35,24013,3522,47,1
10,43,24013,3522,1,1
10,39,24015,3522,47,1
10,18,34013,3522,47,1
10,48,10011,3522,45,1
10,26,10015,3522,1,1
10,16,10018,3522,45,1
10,53,24015,3522,1,1
10,26,24015,3522,1,1
10,30,24012,4210,42,1
10,45,24011,4203,45,1
10,46,24015,4203,1,1
10,49,24015,4203,84,1
10,51,24015,4203,1,1
10,76,10014,4203,1,1
10,77,10014,4203,1,1
10,49,60002,4210,10,1
10,53,10018,4203,1,1
10,71,10014,4203,1,1
10,74,10014,4203,1,1
10,50,10014,4215,41,1
10,54,10018,4203,1,1
10,25,10018,4215,41,1
10,23,60001,4203,84,1
10,37,24011,8302,41,1
10,49,10013,4203,1,1
10,47,24015,4203,1,1
10,53,24015,4203,1,1
10,53,24015,4203,84,1
10,58,10018,4203,1,1
10,28,10018,4203,16,1
10,25,10018,4203,47,1
10,61,60914,4204,86,1
10,62,10014,4204,47,1
10,23,60003,0,0,0
10,17,24015,4204,47,1
10,64,10012,4204,1,1
10,17,24015,4204,10,1
10,57,60111,4204,85,1
10,26,50419,4209,84,1
10,42,10014,4204,1,1
10,50,10011,4204,1,1
10,45,24015,4204,96,1
10,18,60001,4204,96,1
10,20,60002,0,0,0
10,38,24015,4204,32,1
10,34,24015,4204,47,1
10,75,60002,4204,14,1
10,37,10015,4204,47,1
10,37,24015,4204,49,1
10,69,24015,4204,96,1
10,56,24015,4204,47,1
10,45,24015,4204,47,1
10,56,60001,4204,84,1
10,52,50114,4209,47,1
10,29,60612,0,0,0
10,73,70917,4204,86,1
10,60,10011,4204,96,1
10,63,10014,4204,1,1
10,23,24013,0,0,0
10,42,24012,4204,96,1
10,36,24015,4204,47,1
10,43,60002,4208,84,1
10,82,10014,4208,1,1
10,51,10013,4208,1,1
10,31,60314,4211,84,1
10,48,24015,4208,84,1
10,60,24015,4208,47,1
10,25,60314,4209,84,1
10,26,60314,4206,84,1
10,52,10014,4208,41,1
10,40,24011,4208,47,1
10,66,24015,4208,1,1
10,66,24012,4208,1,1
10,24,60111,0,0,0
10,36,60488,4204,29,1
10,36,60488,4210,64,1
10,78,10015,4208,1,1
10,56,60002,4208,1,1
10,55,60003,0,0,0
10,66,10018,4208,1,1
10,17,24013,4208,1,1
10,59,24013,4208,3,1
10,18,24011,4209,47,1
10,74,10018,4208,1,1
10,54,10014,4208,1,1
10,54,60002,4208,3,1
10,24,60612,0,0,0
10,50,10018,4208,1,1
10,44,10011,4208,1,1
10,73,10013,4208,1,1
10,73,10018,4208,1,1
10,65,60488,4210,1,1
10,64,60719,4210,1,1
10,55,10014,4210,1,1
10,21,24015,4210,96,1
10,34,10018,4210,2,1
10,33,24015,4210,1,1
10,62,10013,4210,1,1
10,55,10013,4210,84,1
10,30,24015,4210,41,1
10,49,24012,4210,1,1
10,29,24015,4210,33,1
10,42,60003,4210,1,1
10,54,24015,4210,1,1
10,47,60001,4210,1,1
10,46,24015,4210,84,1
10,47,60002,4210,84,1
10,66,60314,4210,47,1
10,64,60002,4210,47,1
10,27,60612,4210,62,1
10,24,60003,4210,96,1
10,34,60314,4210,84,1
10,33,60913,4210,84,1
10,65,24015,4210,41,1
10,27,24013,4210,1,1
10,53,10018,4210,41,1
10,49,24015,4210,47,1
10,26,60002,4210,47,1
10,24,35013,4210,47,1
10,49,60003,4210,84,1
10,63,24015,4210,1,1
10,35,10014,4210,1,1
10,30,24015,4210,96,1
10,37,24013,4210,41,1
10,58,24015,4210,47,1
10,38,10018,4210,47,1
10,42,10012,4210,42,1
10,34,60003,4210,49,1
10,31,24015,4210,41,1
10,57,24015,4210,47,1
10,27,24013,4210,47,1
10,44,10018,4210,41,1
10,41,10018,4210,41,1
10,34,24013,4210,47,1
10,51,24015,4210,47,1
10,40,24012,4210,53,1
10,34,60002,4210,47,1
10,23,24015,4210,47,1
10,31,24012,4210,49,1
10,25,24015,4210,47,1
10,21,24015,4210,47,1
10,49,10018,4210,3,1
10,23,10018,4210,41,1
10,59,24015,4210,45,1
10,36,60001,4210,53,1
10,32,24015,4210,47,1
10,50,24015,4210,84,1
10,52,60111,4210,85,1
10,25,60612,4210,47,1
10,23,60003,4210,84,1
10,36,24015,4210,49,1
10,47,24013,4210,41,1
10,58,24011,4210,56,1
10,31,24015,4210,43,1
10,27,24015,4210,47,1
10,65,24015,4210,84,1
10,60,24015,4210,96,1
10,73,10015,4211,1,1
10,25,60111,4211,85,1
10,46,10018,4211,41,1
10,46,24015,4211,47,1
10,24,60488,4209,47,1
10,68,60001,4211,47,1
10,42,60831,4211,84,1
10,37,24015,0,0,0
10,31,24015,0,0,0
10,57,10018,4211,1,1
10,23,60003,4211,84,1
10,67,10018,4211,1,1
10,81,10013,4211,1,1
10,52,10018,4211,1,1
10,41,10018,4211,84,1
10,33,60002,4211,84,1
10,41,24015,4211,84,1
10,38,24015,4211,47,1
10,34,60003,4211,84,1
10,33,60002,4211,1,1
10,27,60488,0,0,0
10,79,10018,4211,1,1
10,58,24011,4211,2,1
10,61,24015,4211,47,1
10,16,24015,4211,47,1
10,58,24015,4211,47,1
10,28,40716,4211,41,1
10,23,60314,4211,47,1
10,62,24012,4211,1,1
10,58,24013,4211,47,1
10,36,24015,4211,1,1
10,27,60003,4211,47,1
10,60,60831,4209,14,1
10,25,60511,0,0,0
10,61,10014,4211,1,1
10,29,24015,4211,41,1
10,58,10015,4301,1,1
10,31,24015,4301,1,1
10,49,10018,4301,1,1
10,89,10018,4301,1,1
10,50,24012,4301,47,1
10,47,10018,4301,47,1
10,32,60413,4320,64,1
10,25,24013,4301,41,1
10,69,10018,4301,47,1
10,38,24012,4301,41,1
10,58,10018,4301,1,1
10,28,24015,4301,1,1
10,56,24015,4301,45,1
10,51,24015,4301,45,1
10,40,10018,4301,49,1
10,35,24015,4301,47,1
10,18,34011,4301,47,1
10,59,24013,4301,1,1
10,53,10018,4301,1,1
10,39,10018,4301,1,1
10,40,24015,4301,1,1
10,29,24015,4314,47,1
10,40,10018,4301,1,1
10,33,10018,4301,1,1
10,36,24012,4301,16,1
10,37,10018,4301,1,1
10,33,10018,4301,1,1
10,21,24013,4301,1,1
10,40,10014,4301,1,1
10,38,10015,4301,1,1
10,20,34011,4321,47,1
10,17,24015,4301,1,1
10,15,24013,4301,1,1
10,52,10015,4301,1,1
10,51,10015,4301,1,1
10,26,24015,4301,47,1
10,17,24015,4301,1,1
10,53,10018,4301,2,1
10,54,10018,4301,2,1
10,33,24015,4307,52,1
10,64,10014,4301,1,1
10,60,10018,4301,1,1
10,16,24013,4301,1,1
10,58,10018,4301,1,1
10,33,24015,4305,46,1
10,50,24011,4301,49,1
10,48,24015,4301,47,1
10,20,34013,4301,47,1
10,30,60411,4305,64,1
10,42,10018,4301,1,1
10,19,34011,4301,1,1
10,16,24013,4301,1,1
10,46,10012,4301,1,1
10,45,10012,4307,96,1
10,24,10018,4301,2,1
10,21,10015,4301,1,1
10,18,24015,4305,41,1
10,61,24015,4301,1,1
10,54,10018,4301,1,1
10,24,34013,4301,1,1
10,60,10015,4301,1,1
10,63,10018,4301,1,1
10,24,60413,0,0,0
10,35,24015,4301,1,1
10,32,10012,4301,1,1
10,25,24012,4301,1,1
10,33,24015,4303,42,1
10,27,24015,4303,1,1
10,59,24015,4303,1,1
10,28,60811,4308,64,1
10,56,24011,4303,1,1
10,32,60002,4305,82,1
10,26,10018,4303,1,1
10,24,60001,4303,1,1
10,22,35013,4303,1,1
10,72,10018,4303,1,1
10,39,10018,4303,42,1
10,73,60002,4303,1,1
10,58,24015,4303,1,1
10,45,10018,4303,1,1
10,57,24012,4306,1,1
10,53,10018,4306,1,1
10,38,24015,4306,49,1
10,35,24015,4306,56,1
10,60,24013,4306,85,1
10,50,24015,4306,14,1
10,52,24012,4306,96,1
10,32,10014,4305,47,1
10,23,10018,4306,1,1
10,20,34011,4306,1,1
10,57,10013,4306,47,1
10,50,24015,4306,47,1
10,67,10013,4306,1,1
10,43,10018,4306,49,1
10,43,60111,4306,85,1
10,67,10015,4306,1,1
10,37,24015,4306,1,1
10,32,10015,4306,1,1
10,76,10013,4306,1,1
10,78,10014,4306,1,1
10,55,10018,4306,1,1
10,32,24013,4306,49,1
10,23,60811,4306,1,1
10,19,24015,4306,1,1
10,49,24015,4306,1,1
10,48,24013,4306,47,1
10,27,60488,4306,47,1
10,49,10018,4306,1,1
10,46,24015,4306,47,1
10,25,60716,4305,45,1
10,54,10018,4306,56,1
10,26,60002,4306,84,1
10,18,24015,4306,1,1
10,59,10013,4306,1,1
10,43,10018,4306,1,1
10,20,24015,4306,1,1
10,53,24015,4306,1,1
10,57,10011,4306,1,1
10,42,24015,4306,1,1
10,22,34013,4306,1,1
10,20,24015,4306,1,1
10,17,24013,4306,1,1
10,65,24015,4306,1,1
10,51,24015,4306,47,1
10,38,24015,4306,1,1
10,37,24015,4306,1,1
10,42,24011,4306,47,1
10,47,24013,4306,41,1
10,57,10018,4306,95,1
10,51,10015,4306,13,1
10,26,10012,4306,41,1
10,23,60001,4306,1,1
10,21,60001,4306,47,1
10,39,60002,4306,1,1
10,42,24015,4306,47,1
10,20,60001,4306,47,1
10,31,24015,4306,1,1
10,26,24015,4306,96,1
10,54,24015,4307,3,1
10,54,10012,4307,47,1
10,22,60003,4307,96,1
10,15,24013,101,47,1
10,59,40119,4307,47,1
10,38,24015,4305,52,1
10,38,60413,4305,64,1
10,21,60002,4307,47,1
10,75,24012,4307,47,1
10,55,24012,4305,47,1
10,33,24015,4307,41,1
10,29,24015,4307,41,1
10,32,24015,4307,47,1
10,47,10014,4307,16,1
10,40,24012,4307,16,1
10,18,24012,4307,16,1
10,28,40031,4321,41,1
10,29,61013,4305,45,1
10,68,10014,4307,1,1
10,66,10014,4307,1,1
10,24,24015,4307,52,1
10,52,24013,4321,96,1
10,30,24015,4321,41,1
10,35,24015,4305,64,1
10,38,24015,4305,80,1
10,50,60221,4305,80,1
10,51,24011,4307,1,1
10,45,24013,4307,1,1
10,21,60002,4307,1,1
10,17,24012,4307,1,1
10,43,24012,4308,41,1
10,42,60001,4308,47,1
10,21,60001,4308,47,1
10,61,60488,4308,1,1
10,23,60488,0,0,0
10,39,10018,4308,41,1
10,33,24012,4308,47,1
10,52,60003,0,0,0
10,26,60511,4308,10,1
10,25,60511,4319,10,1
10,63,10014,4308,41,1
10,60,24015,4308,81,1
10,66,24015,4308,47,1
10,65,24015,4308,47,1
10,17,24013,4308,47,1
10,61,10018,4308,47,1
10,53,10018,4308,47,1
10,21,34013,4308,47,1
10,25,60001,4308,42,1
10,32,24015,4308,47,1
10,53,60732,4308,47,1
10,43,24015,4308,47,1
10,20,34013,4308,47,1
10,17,24015,4308,47,1
10,16,24013,4308,47,1
10,15,24013,4308,47,1
10,48,60003,4308,49,1
10,47,60411,4308,47,1
10,20,60002,4308,47,1
10,18,34011,4308,47,1
10,42,10018,4308,3,1
10,33,24015,4308,3,1
10,16,24015,4308,96,1
10,47,24015,4308,47,1
10,24,60111,0,0,0
10,22,34011,4308,47,1
10,18,34013,4308,96,1
10,16,24013,4308,47,1
10,39,10011,4308,49,1
10,50,10011,4308,2,1
10,33,60488,4308,47,1
10,26,10018,4308,49,1
10,51,50913,4308,1,1
10,36,10018,4308,47,1
10,48,60111,4308,85,1
10,24,35013,4308,56,1
10,67,60811,4324,47,1
10,66,24012,4324,47,1
10,32,60111,4324,47,1
10,27,60488,4324,47,1
10,59,24015,4324,84,1
10,29,60002,4324,10,1
10,45,24013,4324,64,1
10,48,10018,4324,49,1
10,27,60001,4324,96,1
10,60,24013,4324,1,1
10,29,24015,4324,47,1
10,23,60002,4324,47,1
10,21,60002,4324,47,1
10,53,10013,4324,47,1
10,18,34011,4324,47,1
10,51,24015,4324,23,1
10,48,24015,4324,47,1
10,18,34011,4324,47,1
10,47,24015,4324,10,1
10,35,24015,4324,49,1
10,35,24015,4324,93,1
10,63,24015,0,0,0
10,53,60003,4324,56,1
10,51,10018,4324,16,1
10,28,60003,4324,96,1
10,25,60001,4324,16,1
10,21,34013,4324,96,1
10,20,34011,4324,16,1
10,40,10018,4324,16,1
10,20,10014,4324,16,1
10,18,24015,4324,16,1
10,16,10014,4324,16,1
10,15,10013,4324,16,1
10,23,10014,0,0,0
10,69,10013,4324,47,1
10,60,10013,4324,47,1
10,32,10018,4324,16,1
10,23,60002,4324,47,1
10,39,80912,4305,86,1
10,24,60413,4305,56,1
10,49,60413,4305,42,1
10,43,50611,4305,42,1
10,38,60111,202,84,1
10,36,24015,4305,96,1
10,57,60314,4305,47,1
10,65,60413,4305,68,1
10,24,50612,4305,85,1
10,29,24011,4305,46,1
10,29,60111,4305,85,1
10,54,60413,4305,84,1
10,42,60821,4305,1,1
10,39,60002,4305,79,1
10,39,10018,4305,96,1
10,36,10014,4305,49,1
10,31,24013,4305,96,1
10,58,60413,4305,84,1
10,56,60003,4305,68,1
10,29,60913,4305,86,1
10,45,24015,4305,96,1
10,47,24015,4305,49,1
10,31,60714,4305,61,1
10,38,60314,4305,47,1
10,57,60411,4305,84,1
10,66,00000,4305,96,1
10,44,60413,4305,68,1
10,35,60913,4305,86,1
10,39,60003,4305,64,1
10,37,60314,4305,74,1
10,30,60314,4305,74,1
10,65,24015,4305,47,1
10,35,24015,4305,56,1
10,31,60413,4305,84,1
10,34,40715,4305,41,1
10,33,60413,4305,96,1
10,65,24015,4305,93,1
10,21,34013,4305,56,1
10,34,70413,4305,96,1
10,32,60732,4305,84,1
10,31,60314,4305,46,1
10,60,10015,4305,38,1
10,65,24012,4305,96,1
10,49,60413,4305,49,1
10,48,60111,4305,47,1
10,51,60413,4305,68,1
10,42,24015,4305,18,1
10,39,24015,4305,49,1
10,28,24015,4305,47,1
10,23,60001,4305,47,1
10,40,40714,4305,47,1
10,40,60715,4305,10,1
10,20,60003,0,0,0
10,28,60001,0,0,0
10,67,60411,4305,47,1
10,32,60713,4305,36,1
10,32,60721,4305,36,1
10,45,60321,4305,96,1
10,60,61041,4305,47,1
10,59,60003,4305,47,1
10,28,24015,4305,47,1
10,30,24015,4305,47,1
10,44,10018,4304,47,1
10,43,24012,4305,53,1
10,39,10018,4305,41,1
10,31,24012,4305,47,1
10,29,10018,4305,96,1
10,31,60003,4305,55,1
10,28,60002,4305,47,1
10,30,24015,4305,47,1
10,51,60913,4305,86,1
10,48,24015,4305,47,1
10,42,40716,4305,81,1
10,31,24015,4305,45,1
10,25,24015,4305,47,1
10,23,24015,0,0,0
10,32,60612,4305,84,1
10,28,60612,4305,84,1
10,37,24015,0,0,0
10,28,60002,4305,42,1
10,32,60413,4305,53,1
10,33,60002,4305,96,1
10,51,60111,4305,84,1
10,50,60002,4305,84,1
10,26,61013,4305,55,1
10,52,60716,4305,49,1
10,49,24013,4305,47,1
10,23,60413,0,0,0
10,25,24015,4305,49,1
10,25,24015,4305,47,1
10,59,24015,4305,45,1
10,31,24015,4305,47,1
10,35,24015,4305,47,1
10,77,60311,4305,85,1
10,70,60002,4305,47,1
10,43,60612,101,93,1
10,48,24015,2319,41,1
10,22,60001,4305,56,1
10,19,24012,4305,10,1
10,32,60002,4305,47,1
10,27,60413,4305,66,1
10,30,10018,4305,47,1
10,28,10014,4305,47,1
10,59,10015,4305,49,1
10,37,24015,4305,56,1
10,31,24013,4305,56,1
10,68,24015,4305,47,1
10,64,10015,4305,47,1
10,42,24013,4305,47,1
10,33,60003,4305,82,1
10,27,10014,4305,46,1
10,25,60003,4305,47,1
10,45,24015,4305,47,1
10,43,24015,4305,84,1
10,23,10018,4305,56,1
10,26,10014,4305,56,1
10,44,24011,4305,47,1
10,15,24011,4305,47,1
10,41,24015,4305,47,1
10,40,24015,4305,47,1
10,16,24015,4305,47,1
10,15,24013,4305,47,1
10,23,10013,4305,49,1
10,46,10015,4305,49,1
10,30,24015,4305,53,1
10,36,60002,0,0,0
10,48,60413,4305,47,1
10,49,60413,3617,84,1
10,23,60413,0,0,0
10,39,24015,4305,96,1
10,25,24015,4305,96,1
10,46,24012,4305,96,1
10,38,61013,4305,68,1
10,49,60413,4305,1,1
10,50,60413,4305,1,1
10,59,60732,4305,41,1
10,27,60732,4305,78,1
10,24,34013,4305,96,1
10,17,34011,4305,96,1
10,42,61041,4305,47,1
10,56,60912,4305,86,1
10,55,24015,4305,41,1
10,58,60413,4305,84,1
10,54,60715,4305,47,1
10,37,60911,4305,86,1
10,20,24015,4305,96,1
10,49,24015,4305,84,1
10,43,60413,4305,84,1
10,40,60111,4305,47,1
10,51,40713,4305,47,1
10,41,60612,4305,35,1
10,39,60413,4305,35,1
10,64,40715,4305,41,1
10,57,60111,4305,85,1
10,20,60001,0,0,0
10,64,24015,4305,47,1
10,34,60111,4305,47,1
10,35,24015,4305,96,1
10,54,60001,4305,49,1
10,34,60413,4305,47,1
10,67,24015,4305,47,1
10,67,24015,4305,1,1
10,42,24015,4305,41,1
10,49,24015,4305,68,1
10,35,60111,4305,85,1
10,30,60612,4305,62,1
10,28,24012,4305,47,1
10,65,24012,4305,1,1
10,33,24012,4305,47,1
10,62,24012,4305,1,1
10,57,60002,4305,47,1
10,36,24015,4305,49,1
10,28,60413,4305,47,1
10,62,10018,4305,49,1
10,39,10018,4305,10,1
10,49,10014,4305,45,1
10,42,10018,0,0,0
10,20,24015,0,0,0
10,27,10012,4305,47,1
10,45,24015,4305,47,1
10,42,24015,4305,47,1
10,35,24011,4305,10,1
10,30,10015,0,0,0
10,27,10013,4305,41,1
10,31,60003,4305,47,1
10,46,24012,4305,22,1
10,23,60413,0,0,0
10,45,24015,4305,47,1
10,49,24015,4305,47,1
10,33,24015,4305,49,1
10,32,24015,4305,47,1
10,50,24015,3637,1,1
10,47,24012,3637,1,1
10,43,24013,4305,41,1
10,45,24013,4305,47,1
10,26,24015,0,0,0
10,24,24013,4305,47,1
10,25,24013,4305,10,1
10,22,24011,4305,10,1
10,30,24015,4305,47,1
10,33,24015,4305,11,1
10,36,60002,4305,10,1
10,34,24015,4305,11,1
10,37,24015,4305,49,1
10,31,24015,4305,10,1
10,32,24015,4305,47,1
10,41,60002,3504,30,1
10,36,60913,3504,86,1
10,59,10014,3504,23,1
10,29,24013,3504,41,1
10,38,60001,3504,41,1
10,58,10015,3504,49,1
10,53,10012,3504,47,1
10,31,24015,3510,33,1
10,43,60111,3504,85,1
10,45,60111,3504,85,1
10,49,24015,3504,41,1
10,59,60002,3504,84,1
10,25,61030,0,0,0
10,37,24015,3504,47,1
10,53,24015,3504,23,1
10,47,24015,3504,96,1
10,30,24013,3510,1,1
10,59,10015,3504,96,1
10,47,10018,3510,3,1
10,30,50714,3504,10,1
10,26,24015,3510,3,1
10,39,24015,3504,41,1
10,24,24015,3504,47,1
10,62,24011,3504,47,1
10,38,60003,3504,18,1
10,30,60533,3502,85,1
10,54,60003,3521,1,1
10,44,10018,3504,49,1
10,39,24012,3504,47,1
10,41,60732,3504,85,1
10,41,24015,0,0,0
10,21,35013,0,0,0
10,20,35013,0,0,0
10,49,50415,3504,84,1
10,40,60111,3504,85,1
10,27,24015,3504,50,1
10,25,60111,3504,50,1
10,54,60003,3504,14,1
10,35,60419,3504,69,1
10,30,24015,3504,93,1
10,29,24015,3504,96,1
10,35,24015,3504,93,1
10,60,24015,3504,47,1
10,36,24015,3504,47,1
10,30,24015,3504,56,1
10,34,24015,3504,94,1
10,27,60612,3504,47,1
10,29,24015,3504,47,1
10,30,24015,3504,47,1
10,66,60003,3504,47,1
10,54,24015,3504,56,1
10,39,60411,3504,41,1
10,30,24015,3504,84,1
10,51,60111,3504,84,1
10,48,60415,3504,84,1
10,43,50714,3504,84,1
10,36,24015,3504,43,1
10,30,10015,3504,1,1
10,26,10018,3504,47,1
10,42,24015,3504,1,1
10,37,24011,3504,49,1
10,57,10012,3504,43,1
10,51,24013,3504,1,1
10,58,10014,3504,1,1
10,56,10018,3504,1,1
10,21,10018,3504,10,1
10,48,10011,3504,47,1
10,47,24015,3504,10,1
10,29,24012,3504,49,1
10,28,61013,3504,47,1
10,51,24015,3504,96,1
10,37,60002,3504,47,1
10,37,60913,3617,86,1
10,54,10018,3504,96,1
10,29,60713,3504,41,1
10,29,60411,3504,47,1
10,23,60542,3504,46,1
10,63,24015,3504,47,1
10,35,24015,3504,80,1
10,34,60314,3504,84,1
10,29,60612,3504,61,1
10,27,60410,3504,65,1
10,55,60410,3504,68,1
10,54,24015,3504,10,1
10,48,60003,3617,56,1
10,47,60001,3617,47,1
10,27,24012,3504,47,1
10,48,60003,3504,10,1
10,27,24012,3504,47,1
10,35,24015,3504,49,1
10,51,60111,3504,85,1
10,48,60400,3504,84,1
10,58,10015,3504,47,1
10,51,60002,3504,41,1
10,29,60001,3504,56,1
10,43,24013,3504,41,1
10,36,24015,3504,56,1
10,28,24015,3617,41,1
10,57,60003,3504,47,1
10,56,60002,3504,47,1
10,58,24015,3504,49,1
10,47,24015,3504,33,1
10,76,10018,3504,1,1
10,42,61013,3504,47,1
10,60,24015,3504,35,1
10,61,10018,3504,56,1
10,35,24015,0,0,0
10,31,24015,2509,35,1
10,29,24015,0,0,0
10,61,60232,3504,35,1
10,42,24015,2219,49,1
10,23,60411,3504,69,1
10,38,24015,3504,80,1
10,59,24015,3504,35,1
10,28,24015,3504,47,1
10,26,24011,0,0,0
10,35,24015,3504,35,1
10,23,24015,0,0,0
10,50,10013,3504,96,1
10,24,35013,3504,47,1
10,59,24015,3504,84,1
10,61,24015,3504,49,1
10,59,24015,3504,56,1
10,40,24015,3504,96,1
10,27,24015,3617,41,1
10,67,60413,3504,47,1
10,45,10015,3504,41,1
10,44,24015,3504,96,1
10,29,24015,3504,1,1
10,26,10014,3504,49,1
10,49,60913,3504,84,1
10,23,61013,0,0,0
10,44,24015,3504,47,1
10,40,24015,3504,56,1
10,28,35013,3504,47,1
10,43,24011,3504,41,1
10,23,60419,3504,64,1
10,54,24015,3504,84,1
10,28,24015,3504,41,1
10,26,60419,3504,85,1
10,36,24015,4316,50,1
10,30,60001,0,0,0
10,37,60002,3504,41,1
10,33,24015,3504,96,1
10,56,24012,3504,96,1
10,26,60314,0,0,0
10,23,24012,3510,43,1
10,21,34013,3504,56,1
11,36,24015,2303,49,1
11,37,60001,2402,1,1
11,41,10018,2303,41,1
11,37,24015,2303,56,1
11,50,10018,2303,84,1
11,60,60003,4701,1,1
11,60,24015,4701,1,1
11,31,60612,0,0,0
11,48,24015,2303,46,1
11,47,24015,2303,46,1
11,55,24015,2303,1,1
11,29,24015,2303,10,1
11,31,24011,2303,25,1
11,41,40716,2303,45,1
11,58,24015,2315,1,1
11,39,60111,2303,85,1
11,60,24015,2303,25,1
11,40,41013,2319,56,1
11,40,24013,2303,80,1
11,43,10013,2315,47,1
11,52,10018,2303,47,1
11,25,10013,0,0,0
11,30,24015,2303,47,1
11,52,10018,2303,45,1
11,36,24015,2303,49,1
11,51,61041,2305,1,1
11,44,60003,2305,11,1
11,59,60001,0,0,0
11,64,80111,2305,85,1
11,30,60111,2305,85,1
11,47,60003,2319,84,1
11,39,60111,2305,85,1
11,48,60811,2318,1,1
11,50,60913,2305,47,1
11,17,35011,2305,47,1
11,15,24012,2305,47,1
11,22,60001,2305,47,1
11,28,60003,2305,84,1
11,27,61013,2305,84,1
11,42,10013,2305,96,1
11,37,24015,2305,47,1
11,15,24013,2305,47,1
11,23,10018,2315,49,1
11,18,34013,2315,56,1
11,45,10018,2315,1,1
11,48,24015,2315,11,1
11,50,24015,2315,11,1
11,35,60111,2402,14,1
11,34,60413,2402,14,1
11,29,60413,2402,1,1
11,28,60713,2402,63,1
11,24,60613,2402,61,1
11,50,60542,8204,47,1
11,50,60413,8204,47,1
11,42,60111,2402,85,1
11,40,60412,2402,64,1
11,59,50716,2315,80,1
11,31,60612,2315,84,1
11,31,60111,2315,85,1
11,27,60111,2315,85,1
11,47,24013,2315,41,1
11,46,60111,2315,85,1
11,55,60913,2315,86,1
11,54,60002,2315,56,1
11,30,60221,2402,82,1
11,32,60001,2402,45,1
11,68,60003,2315,47,1
11,76,10018,2315,1,1
11,70,24011,2315,1,1
11,42,24015,2315,49,1
11,19,35013,2402,56,1
11,25,24013,2315,49,1
