Region,Employed,Unemployed,Age,Education,LocationOfWork,Industry
17,1,0,33,24015,4005,41
17,1,0,32,24015,4006,32
17,1,0,54,10014,4006,1
17,1,0,53,10018,4006,84
17,0,1,31,60716,0,0
17,1,0,29,70000,4006,85
17,1,0,39,10018,4006,1
17,1,0,42,24015,4006,1
17,1,0,36,24015,4006,1
17,1,0,47,10018,4006,41
17,1,0,49,10018,4006,1
17,1,0,32,10012,4006,41
17,1,0,35,24013,4006,1
17,1,0,59,10013,4006,1
17,1,0,55,10013,4006,1
17,0,1,30,10018,0,0
17,1,0,36,10018,4006,1
17,1,0,47,50716,5104,35
17,1,0,44,60714,5104,1
17,0,1,59,10018,0,0
17,1,0,57,24015,5104,3
17,1,0,57,60111,5104,47
17,1,0,53,24015,5104,47
17,0,1,64,24015,0,0
17,1,0,29,10018,5104,50
17,0,1,70,24012,0,0
17,1,0,71,10018,5104,1
17,1,0,55,10015,5104,50
17,1,0,55,24015,5104,56
17,1,0,66,60001,5104,1
17,1,0,50,24015,5104,41
17,1,0,31,50715,5104,3
17,1,0,41,60612,5104,84
17,1,0,45,24015,5109,49
17,1,0,43,60619,5109,47
17,1,0,40,24015,5109,84
17,1,0,52,60610,5109,49
17,1,0,49,60610,5109,85
17,1,0,48,24012,5109,49
17,1,0,19,34013,5109,23
17,1,0,59,24013,5109,1
17,0,1,58,24012,0,0
17,0,1,28,60612,0,0
17,1,0,23,60612,5109,79
17,1,0,38,24015,5109,46
17,1,0,59,50711,5109,1
17,1,0,56,60610,5109,84
17,0,1,28,61013,0,0
17,1,0,25,60610,5109,84
17,1,0,31,60612,5109,84
17,1,0,29,60003,5109,3
17,1,0,26,24015,1021,41
17,1,0,26,60413,5109,64
17,1,0,21,10018,5109,41
17,1,0,67,10013,5110,1
17,1,0,55,10011,5110,1
17,1,0,56,10011,5110,1
17,1,0,48,10018,5110,1
17,1,0,49,10011,5110,1
17,1,0,36,10018,5110,1
17,1,0,35,24015,5110,47
17,1,0,59,10014,5110,1
17,1,0,36,60413,5110,47
17,1,0,62,24012,5110,1
17,1,0,23,24012,5110,1
17,1,0,54,50610,5110,95
17,1,0,40,24011,5110,1
17,1,0,33,24012,5110,1
17,1,0,44,24012,5110,1
17,1,0,42,24015,5110,1
17,1,0,37,24012,5110,49
17,1,0,36,60002,5110,1
17,1,0,43,50021,5110,84
17,1,0,31,50021,5110,61
17,1,0,63,24015,5110,41
17,1,0,28,24011,5110,8
17,1,0,28,60003,5110,8
17,1,0,23,24012,5110,41
17,1,0,42,24015,5110,49
17,1,0,40,24015,5110,47
17,1,0,72,24011,5110,1
17,1,0,36,10012,5110,1
17,1,0,28,10012,5110,1
17,1,0,48,10018,5110,41
17,1,0,47,10018,5110,47
17,1,0,22,60003,5110,1
17,1,0,21,60002,5110,8
17,1,0,28,10018,5110,1
17,1,0,30,24011,5110,8
17,1,0,60,10018,5110,56
17,1,0,40,24015,5110,8
17,1,0,39,24015,5110,1
17,1,0,34,24015,5110,1
17,1,0,28,10018,5110,8
17,1,0,37,24011,5110,8
17,1,0,52,60413,1005,84
17,1,0,23,60800,5110,1
17,1,0,58,24012,5110,1
17,1,0,25,60413,5110,1
17,1,0,61,60003,5110,1
17,1,0,27,60111,5110,85
17,1,0,23,24015,5110,47
17,1,0,41,10018,5110,3
17,1,0,41,24011,5110,1
17,1,0,28,24015,5110,47
17,1,0,69,10015,5110,3
17,1,0,58,24011,5110,1
17,1,0,39,10018,5110,3
17,1,0,38,24011,5110,1
17,1,0,43,24015,5110,49
17,1,0,45,24011,5110,1
17,1,0,57,24015,5110,49
17,1,0,38,24015,5110,49
17,1,0,27,24015,5110,80
17,0,1,61,10018,0,0
17,1,0,59,10018,5110,47
17,0,1,66,24015,0,0
17,1,0,55,24015,5110,47
17,1,0,52,50714,5110,49
17,1,0,39,24015,5110,46
17,0,1,42,10013,0,0
17,1,0,36,24015,5110,49
17,1,0,33,24015,5110,56
17,1,0,26,24015,5110,56
17,1,0,24,24015,5110,49
17,1,0,32,24015,5110,47
17,1,0,49,24015,5110,49
17,1,0,46,60413,5110,47
17,1,0,58,24015,5110,49
17,1,0,57,24015,5110,49
17,1,0,55,24015,5110,47
17,1,0,39,60413,5110,11
17,1,0,33,60111,5110,85
17,1,0,52,24015,5110,56
17,1,0,75,24015,5110,47
17,1,0,45,60413,5110,49
17,1,0,41,60003,5110,56
17,1,0,64,60001,5110,84
17,1,0,41,60413,5110,84
17,1,0,53,10015,5110,49
17,1,0,43,60003,5110,47
17,1,0,24,60111,5110,85
17,1,0,26,60011,5110,47
17,1,0,57,60413,5110,85
17,1,0,50,50011,5110,65
17,1,0,38,60314,5110,46
17,1,0,38,60001,5110,84
17,1,0,45,60413,5110,49
17,0,1,28,24015,0,0
17,1,0,55,60003,5110,49
17,1,0,22,34033,5110,53
17,1,0,47,60113,5110,56
17,1,0,59,60413,5110,84
17,1,0,46,60411,5110,64
17,1,0,51,60913,5110,84
17,0,1,45,24015,0,0
17,1,0,34,10014,5109,42
17,1,0,29,10018,5111,47
17,1,0,45,24015,5111,1
17,1,0,44,60001,5111,1
17,1,0,18,34011,5111,1
17,1,0,15,24013,5111,1
17,1,0,27,24015,5111,47
17,1,0,24,10015,5111,1
17,1,0,50,60003,5111,1
17,1,0,49,24015,5111,84
17,1,0,25,60512,5111,85
17,1,0,37,10018,5111,1
17,1,0,62,10015,5111,1
17,1,0,62,10018,5111,1
17,1,0,42,24015,5111,1
17,1,0,40,24013,5111,1
17,1,0,38,24015,5111,1
17,1,0,40,24015,5109,43
17,1,0,47,10011,5111,1
17,1,0,41,24015,5111,56
17,1,0,30,60413,5111,1
17,1,0,30,60322,5106,85
17,1,0,37,24015,7404,42
17,1,0,34,24015,5111,47
17,1,0,36,24015,5111,49
17,1,0,35,60001,5111,1
17,1,0,47,24015,5111,41
17,1,0,44,24015,5111,1
17,1,0,17,34011,5111,1
17,1,0,34,10018,5111,1
17,1,0,32,10015,5111,1
17,1,0,59,10015,5111,1
17,0,1,52,10018,0,0
17,1,0,44,10018,5201,3
17,1,0,39,24015,5201,84
17,1,0,42,24015,5201,3
17,1,0,55,10018,5205,96
17,1,0,38,10013,5205,41
17,1,0,38,24015,5205,41
17,1,0,37,24015,5201,84
17,1,0,77,10018,5201,16
17,1,0,61,10013,5201,16
17,1,0,33,10014,5201,16
17,1,0,39,10018,5201,3
17,1,0,66,10018,5203,1
17,1,0,26,24015,5203,46
17,1,0,58,10015,5203,1
17,1,0,56,10018,5203,47
17,1,0,25,24012,5203,23
17,1,0,32,61013,5203,45
17,1,0,34,60488,5203,84
17,1,0,35,24015,7404,49
17,1,0,38,24015,5203,1
17,1,0,61,10011,5203,1
17,1,0,71,24015,5203,1
17,1,0,63,80111,101,1
17,1,0,60,60111,5203,85
17,0,1,24,60612,0,0
17,1,0,67,10015,5203,32
17,1,0,30,24015,5203,41
17,1,0,29,24015,5203,32
17,1,0,37,60003,5203,25
17,1,0,31,24015,5203,47
17,1,0,49,10018,5203,1
17,1,0,43,10018,5203,47
17,1,0,26,24015,5203,46
17,1,0,25,60111,5203,46
17,1,0,31,10013,5203,1
17,1,0,46,24015,5203,1
17,0,1,51,60913,0,0
17,1,0,28,24012,5203,1
17,1,0,67,24015,5203,1
17,1,0,65,10014,5203,32
17,1,0,34,10015,5203,41
17,1,0,78,10018,5203,1
17,1,0,48,24015,5203,41
17,1,0,18,34013,5203,1
17,1,0,40,10018,5203,1
17,1,0,44,10018,5203,96
17,1,0,20,34013,5203,41
17,1,0,62,10011,5203,1
17,1,0,45,24015,5203,45
17,1,0,51,24015,5203,41
17,1,0,65,10015,5207,3
17,1,0,32,60488,5212,64
17,1,0,29,24015,5212,84
17,1,0,33,60488,5212,64
17,1,0,66,24015,5207,49
17,1,0,39,60314,5204,69
17,1,0,36,24012,5207,41
17,1,0,71,24012,5207,3
17,1,0,28,10012,5204,41
17,1,0,45,10011,5207,41
17,1,0,61,60002,5207,2
17,1,0,28,10018,5212,46
17,1,0,24,10012,5207,1
17,1,0,74,10018,5208,1
17,1,0,53,10018,5208,1
17,1,0,32,10011,5208,41
17,1,0,42,24011,5208,47
17,1,0,38,24015,5208,1
17,1,0,66,10013,5208,3
17,1,0,38,24015,5208,10
17,1,0,41,10014,5208,3
17,1,0,15,24012,5208,96
17,1,0,41,10014,5208,42
17,1,0,30,24015,5208,84
17,1,0,53,10012,5208,41
17,1,0,55,10018,5208,56
17,1,0,48,24015,1005,49
17,1,0,61,10018,5208,47
17,1,0,44,10018,5208,1
17,1,0,47,10018,5208,3
17,1,0,40,24015,5208,3
17,1,0,29,24015,1014,26
17,1,0,45,24015,5208,3
17,1,0,41,24015,5208,84
17,1,0,22,60111,5205,85
17,1,0,62,24015,5208,1
17,1,0,28,24015,5208,47
17,0,1,25,24015,0,0
17,1,0,34,60111,5208,85
17,1,0,42,24015,5208,47
17,1,0,31,10013,5208,3
17,1,0,36,24015,5208,10
17,1,0,48,10014,5208,96
17,0,1,23,24015,0,0
17,1,0,33,24012,5208,3
17,1,0,26,10018,5208,3
17,1,0,42,60002,5208,47
17,1,0,46,60111,5205,36
17,1,0,36,61013,5215,1
17,1,0,53,60111,5208,66
17,1,0,49,24015,5208,80
17,0,1,23,60314,0,0
17,1,0,43,24015,5208,49
17,1,0,49,60715,5210,84
17,1,0,57,24015,5208,84
17,1,0,28,10015,5208,3
17,1,0,45,60111,5208,85
17,1,0,60,24015,5208,56
17,0,1,24,61013,0,0
17,1,0,37,10018,5208,47
17,1,0,34,24015,5208,47
17,1,0,50,24012,5208,56
17,1,0,50,60913,5208,84
17,1,0,49,24013,5208,47
17,1,0,46,24015,5208,47
17,1,0,34,24015,5208,47
17,1,0,83,10018,5214,1
17,1,0,71,10018,5214,47
17,1,0,33,10015,5214,41
17,1,0,34,10011,5214,1
17,1,0,49,10013,5214,1
17,1,0,49,10015,5214,1
17,1,0,22,34013,5214,74
17,1,0,74,24015,5214,1
17,1,0,26,24015,5209,56
17,1,0,57,24015,5214,1
17,1,0,58,24015,5214,96
17,1,0,27,10014,5214,56
17,1,0,21,10018,5214,96
17,1,0,54,24011,5214,1
17,1,0,54,10018,5214,47
17,1,0,19,34013,5214,47
17,1,0,78,10014,5214,47
17,1,0,45,24015,5214,1
17,1,0,42,24012,5214,96
17,1,0,27,34011,5214,1
17,1,0,24,10012,5214,1
17,1,0,20,24012,5214,47
17,1,0,44,60001,5214,1
17,1,0,39,24015,5214,47
17,1,0,39,10014,5214,1
17,1,0,38,10018,5214,82
17,1,0,48,24015,3902,96
17,1,0,49,24013,5214,47
17,1,0,53,24015,5202,49
17,1,0,45,60111,5215,85
17,1,0,31,10018,5214,1
17,1,0,37,24015,5305,96
17,1,0,42,10013,5305,41
17,1,0,23,35011,5305,96
17,1,0,24,60002,5305,47
17,1,0,32,24011,5305,84
17,1,0,33,60410,5305,96
17,1,0,30,24013,5305,28
17,1,0,64,60111,5305,1
17,1,0,65,60410,5305,1
17,1,0,34,60612,5305,47
17,1,0,36,24015,5305,47
17,1,0,31,24015,5305,96
17,1,0,41,60713,5305,43
17,1,0,46,60003,5305,1
17,1,0,43,60110,5305,84
17,1,0,29,24015,5305,82
17,1,0,31,60110,5305,85
17,1,0,27,60002,5305,7
17,1,0,39,60111,5305,7
17,1,0,40,60003,5305,47
17,1,0,34,60724,5305,47
17,0,1,59,24015,0,0
17,1,0,23,10018,5305,47
17,1,0,43,24015,5305,47
17,1,0,43,60002,5305,47
17,1,0,52,60002,5305,47
17,1,0,30,60001,5305,47
17,1,0,28,60710,5305,47
17,1,0,27,60220,5305,84
17,1,0,20,60001,5305,7
17,1,0,37,24015,5305,49
17,1,0,30,24015,5305,47
17,1,0,40,24015,5305,1
17,1,0,45,10013,5305,7
17,1,0,42,24011,5305,47
17,1,0,25,24013,5305,22
17,1,0,29,60610,5305,45
17,1,0,31,24015,5305,33
17,1,0,31,60111,5305,85
17,1,0,33,24015,5305,49
17,1,0,34,24013,5305,47
17,1,0,39,24015,5305,7
17,1,0,33,24015,5305,45
17,1,0,71,10018,5306,56
17,1,0,64,10015,5306,56
17,1,0,61,10012,5306,1
17,1,0,48,24012,5306,1
17,1,0,19,10013,5306,1
17,1,0,63,10018,5306,1
17,1,0,35,61013,5306,47
17,1,0,73,10018,5306,1
17,1,0,60,10018,5306,47
17,1,0,62,60002,5306,1
17,1,0,62,60002,5306,1
17,1,0,79,0,5306,16
17,1,0,51,61011,5306,56
17,1,0,52,24015,5306,47
17,1,0,35,60001,5306,47
17,1,0,41,60002,5306,84
17,1,0,56,10018,5306,1
17,1,0,32,10018,5306,1
17,1,0,33,10018,5306,16
17,1,0,47,24015,5306,16
17,1,0,43,24015,5306,16
17,1,0,24,34011,5306,1
17,0,1,22,34011,0,0
17,1,0,40,50415,5309,79
17,1,0,58,24015,5309,84
17,1,0,49,24015,5309,47
17,1,0,24,35013,5309,79
17,1,0,47,50415,5309,47
17,1,0,25,60111,5309,85
17,1,0,22,60002,5309,55
17,1,0,30,24012,5309,1
17,1,0,48,60213,5309,14
17,1,0,51,24013,5309,14
17,1,0,71,24015,5309,43
17,1,0,66,24015,5309,68
17,1,0,28,51015,5309,55
17,1,0,29,51015,5309,56
17,1,0,31,60314,5309,84
17,1,0,25,24015,5309,55
17,1,0,40,24015,5309,47
17,1,0,23,60413,5309,55
17,1,0,48,60413,5309,96
17,1,0,25,60002,5309,80
17,1,0,36,24015,5309,96
17,1,0,51,24015,5309,56
17,1,0,50,24015,5309,56
17,1,0,22,60001,5309,93
17,1,0,38,24015,5309,77
17,1,0,36,24015,5309,96
17,1,0,71,24015,5309,56
17,1,0,26,60914,5309,55
17,1,0,28,60913,5309,55
17,1,0,29,10013,5309,41
17,1,0,48,24015,5311,56
17,1,0,16,24015,5311,56
17,1,0,62,10014,5311,3
17,1,0,38,10013,5311,3
17,1,0,25,10018,5311,3
17,1,0,30,60314,5311,84
17,1,0,54,24015,5311,41
17,1,0,49,50415,5311,56
17,1,0,37,24013,5311,41
17,1,0,31,24015,5311,47
17,1,0,60,10013,5311,1
17,1,0,48,10015,5311,1
17,1,0,23,60413,5311,84
17,1,0,22,34013,5311,2
17,1,0,58,10014,5311,1
17,1,0,48,10018,5311,1
17,1,0,36,60913,5311,84
17,1,0,38,24015,5311,84
17,1,0,38,24015,5311,84
17,1,0,57,60001,5311,47
17,1,0,55,24013,5311,55
17,1,0,54,60111,5311,84
17,1,0,46,60003,5311,50
17,1,0,37,60719,5311,84
17,1,0,43,60001,5311,3
17,1,0,44,60111,5311,85
17,1,0,53,24015,5311,47
17,1,0,62,50721,5311,84
17,1,0,42,24015,5311,84
17,1,0,41,60314,5311,84
17,1,0,64,60111,5311,14
17,1,0,27,60413,5311,85
17,1,0,42,10018,5311,1
17,1,0,51,10018,5311,3
17,1,0,46,10018,5311,3
17,1,0,42,24012,5311,84
17,1,0,73,24015,5311,55
17,1,0,67,24015,5311,47
17,1,0,65,10018,5311,3
17,1,0,54,60800,5314,3
17,0,1,25,60119,0,0
17,1,0,49,60419,5314,84
17,1,0,26,60003,5314,84
17,1,0,24,24015,7404,80
17,1,0,44,24015,5314,3
17,1,0,37,60002,5314,3
17,1,0,64,10018,5314,1
17,1,0,42,24015,5314,3
17,1,0,44,40729,5314,49
17,1,0,41,24015,5314,47
17,1,0,22,61013,5316,56
17,1,0,59,24015,5316,1
17,1,0,49,24015,5314,41
17,1,0,29,24015,5316,3
17,1,0,27,60700,5314,3
17,0,1,22,61015,0,0
17,1,0,50,24015,5314,3
17,1,0,49,40415,5314,84
17,1,0,45,60111,5314,85
17,1,0,64,50714,5314,3
17,0,1,27,60111,0,0
17,1,0,59,24015,5314,3
17,1,0,60,10013,5317,1
17,1,0,35,10018,5317,1
17,1,0,28,10018,5317,1
17,1,0,31,10018,5317,1
17,1,0,23,10018,5317,96
17,1,0,54,24015,5317,3
17,1,0,47,60002,5317,84
17,1,0,51,10018,5317,1
17,1,0,50,24015,5317,1
17,1,0,24,24012,5317,1
17,1,0,41,24011,5317,1
17,1,0,31,10018,5317,96
17,1,0,36,10018,5317,1
17,1,0,31,10012,5317,1
17,1,0,52,50714,5906,43
17,1,0,65,10018,5906,1
17,1,0,39,10018,5906,1
17,1,0,25,24015,5906,41
17,1,0,61,60111,5906,1
17,1,0,36,24015,5906,1
17,1,0,36,60111,5906,85
17,1,0,57,10018,5906,41
17,1,0,47,24015,5906,1
17,1,0,43,24015,5906,47
17,1,0,47,50714,5906,1
17,1,0,72,10014,5906,1
17,1,0,62,10014,5906,47
17,1,0,59,10018,5906,1
17,1,0,25,10018,5906,41
17,1,0,50,24015,5906,1
17,1,0,18,34013,5906,1
17,1,0,43,24011,5906,41
17,1,0,42,24015,5906,96
17,1,0,20,60001,5906,84
17,0,1,19,34013,0,0
17,1,0,62,24015,5907,47
17,1,0,39,60001,5907,1
17,1,0,51,10015,5907,41
17,1,0,53,10011,5907,56
17,1,0,45,40611,5907,47
17,1,0,23,34013,5909,47
17,1,0,46,24015,5907,10
17,1,0,46,24015,5907,10
17,1,0,24,60001,5907,47
17,1,0,54,24015,5907,84
17,1,0,26,24015,5907,47
17,1,0,21,34013,5915,10
17,1,0,60,24011,5907,16
17,1,0,56,24012,5907,16
17,1,0,53,10012,5907,41
17,1,0,23,35013,5907,41
17,1,0,60,10013,5907,1
17,1,0,56,10014,5907,47
17,1,0,29,24013,5907,3
17,1,0,47,24015,5907,41
17,1,0,58,24015,5907,1
17,1,0,34,24013,5907,96
17,1,0,71,60002,5909,84
17,1,0,65,60111,5909,84
17,1,0,21,60001,5909,84
17,1,0,71,24015,5909,47
17,1,0,59,50710,5909,84
17,1,0,50,24015,5909,1
17,1,0,74,24015,5909,1
17,1,0,50,10018,5909,47
17,1,0,54,24015,5909,96
17,1,0,24,60888,5909,18
17,1,0,24,60001,5909,1
17,1,0,38,50714,5909,47
17,0,1,50,40716,0,0
17,1,0,45,40915,5909,84
17,1,0,45,24015,5910,96
17,1,0,69,24012,5910,2
17,1,0,50,24011,5910,1
17,1,0,55,24015,5910,47
17,1,0,24,60312,5910,47
17,1,0,80,10018,5910,47
17,1,0,70,10018,5910,47
17,1,0,41,24013,5910,1
17,1,0,33,60003,5910,47
17,1,0,62,24015,5910,84
17,1,0,56,24015,5910,1
17,1,0,55,10018,5910,1
17,1,0,23,34033,5910,1
17,1,0,73,60914,5910,1
17,1,0,70,10018,5910,1
17,1,0,42,10013,5910,41
17,1,0,34,60111,5910,56
17,1,0,35,60111,5910,85
17,1,0,43,24015,5910,47
17,1,0,51,10018,5910,41
17,1,0,52,60413,5910,47
17,1,0,47,60411,5910,47
17,1,0,19,24013,5910,47
17,1,0,37,60111,5910,85
17,1,0,25,24015,5910,41
17,1,0,31,50613,5910,8
17,1,0,53,10018,5913,49
17,1,0,32,10018,5913,3
17,1,0,61,24013,5913,31
17,1,0,25,10018,5913,41
17,1,0,46,24013,5913,31
17,0,1,40,24015,0,0
17,1,0,63,60002,5913,84
17,1,0,50,24015,5913,47
17,1,0,23,60002,5903,56
17,1,0,55,50321,5913,1
17,1,0,53,60111,5913,85
17,1,0,57,24015,5913,49
17,1,0,23,10018,5913,41
17,1,0,60,0,5913,1
17,1,0,56,10013,5913,1
17,1,0,16,24013,5913,1
17,1,0,70,10012,5913,1
17,1,0,70,10012,5913,1
17,1,0,35,10015,5913,1
17,1,0,67,10018,5913,47
17,1,0,65,10018,5913,47
17,1,0,36,10011,5913,1
17,1,0,30,10013,5913,1
17,1,0,24,24013,5913,1
17,1,0,31,24015,5913,10
17,1,0,34,24015,5913,3
17,1,0,67,24012,5915,1
17,1,0,40,24015,5915,1
17,0,1,27,60111,0,0
17,1,0,25,60111,5909,85
17,1,0,54,24012,5915,1
17,1,0,34,24015,5915,1
17,1,0,46,24015,5915,41
17,1,0,63,10015,5915,1
17,1,0,20,35013,5915,42
17,1,0,30,24011,5915,41
17,1,0,25,24015,5915,41
17,1,0,25,24015,5915,41
17,1,0,56,10015,5915,1
17,1,0,53,60001,5915,84
17,1,0,24,40713,5915,56
17,1,0,38,70110,5915,85
17,1,0,42,60715,5909,84
17,1,0,44,10018,5907,41
17,1,0,40,10015,5915,41
17,0,1,47,24015,0,0
17,1,0,45,10012,5915,1
17,1,0,46,24013,5915,16
17,1,0,47,24013,5915,84
17,1,0,61,24015,5915,1
17,1,0,49,10015,5915,1
17,1,0,39,10015,5915,1
17,1,0,59,24015,5915,3
17,1,0,59,24012,5915,3
17,1,0,32,24015,5915,3
17,0,1,28,10014,0,0
17,1,0,23,24015,5915,41
17,1,0,51,60719,5915,84
17,1,0,46,24015,5915,47
17,1,0,55,10018,5915,1
17,1,0,53,24013,5915,49
17,1,0,49,24015,5915,47
17,1,0,43,60715,5915,10
17,1,0,41,10018,5915,47
17,1,0,21,35013,5915,41
17,1,0,34,10012,5915,41
17,1,0,41,24015,5915,1
17,1,0,57,24012,5915,1
17,1,0,27,24012,5915,49
17,1,0,25,24013,5915,41
17,1,0,44,24015,5915,1
17,0,1,79,24015,0,0
17,1,0,24,24012,5915,3
17,1,0,27,24015,5915,32
17,1,0,50,24015,5316,80
17,1,0,52,10018,5316,47
17,1,0,30,60003,5316,66
17,1,0,26,24012,5316,49
17,1,0,24,24012,5316,82
17,1,0,44,60821,5316,81
17,1,0,36,60002,5316,47
17,1,0,32,40714,5316,41
17,1,0,28,24015,5316,47
17,1,0,60,24015,5316,47
17,1,0,24,60001,5316,82
17,1,0,62,24015,5316,41
17,1,0,65,60002,5316,56
17,1,0,23,60001,5316,82
17,1,0,51,24013,5316,49
17,1,0,49,24015,5316,55
17,1,0,29,60610,5316,49
17,1,0,26,60002,5316,70
17,1,0,45,40714,5316,49
17,1,0,44,24015,5316,55
17,1,0,22,60002,5316,80
17,1,0,45,60001,5316,47
17,1,0,49,24015,5316,47
17,1,0,30,60410,5316,10
17,1,0,30,60410,5316,84
17,1,0,51,60002,5316,47
17,1,0,39,60001,5316,86
17,1,0,30,24015,5316,10
17,1,0,33,61013,5316,84
17,1,0,20,34013,5316,96
17,1,0,29,60714,5316,82
17,1,0,27,60411,5316,52
17,1,0,60,60914,5316,86
17,1,0,29,61013,5316,47
17,1,0,34,60913,5316,82
17,1,0,18,24015,5316,96
17,1,0,20,34013,5316,96
17,1,0,51,60913,5315,1
17,1,0,52,60914,5316,86
17,1,0,63,10014,5316,1
17,1,0,67,10018,5316,1
17,1,0,48,60223,5316,18
17,1,0,45,60411,5316,18
17,1,0,30,60001,5316,82
17,1,0,57,60312,5316,84
17,1,0,29,24015,5316,47
17,1,0,30,24015,5316,47
17,1,0,44,60732,5316,47
17,1,0,40,60002,5316,47
17,1,0,45,24015,5316,47
17,1,0,50,60002,5316,84
17,1,0,52,61041,5316,49
17,1,0,44,60001,5316,84
17,1,0,41,24015,5316,18
17,1,0,54,60004,5316,41
17,1,0,53,60003,5316,47
17,1,0,58,24015,5316,84
17,1,0,37,24015,5316,47
17,1,0,42,60003,5316,47
17,1,0,41,60313,5316,47
17,1,0,52,24015,5316,84
17,1,0,48,24012,5316,49
17,1,0,36,24012,5316,10
17,1,0,30,24015,5316,49
17,1,0,34,40713,5316,55
17,0,1,17,34011,0,0
17,1,0,32,24015,5316,56
17,0,1,25,60612,0,0
17,1,0,31,60111,5316,84
17,1,0,39,24015,5316,49
17,1,0,33,60412,5316,47
17,1,0,66,24015,5316,43
17,1,0,38,24015,5316,56
17,1,0,40,10018,5316,47
17,1,0,46,60413,5316,52
17,1,0,47,60003,5316,47
17,1,0,50,24011,5316,47
17,1,0,45,24015,5316,47
17,1,0,24,60003,5316,45
17,1,0,23,60229,5316,82
17,1,0,30,60612,5316,84
17,1,0,30,60410,5316,82
17,1,0,54,60831,5316,84
17,1,0,46,24015,5316,84
17,1,0,66,10018,5316,47
17,1,0,38,10018,5316,1
17,1,0,39,10014,5316,41
17,1,0,40,10018,5316,41
17,1,0,50,70421,5316,84
17,1,0,27,70421,5316,84
17,1,0,29,60412,5316,84
17,1,0,45,60314,5316,84
17,1,0,40,60111,5316,85
17,1,0,33,24015,5316,49
17,1,0,47,60002,5316,84
17,1,0,43,60111,5316,96
17,1,0,35,61013,5316,61
17,1,0,40,60799,5316,61
17,1,0,32,60001,5316,49
17,1,0,22,24013,5316,84
17,1,0,29,60002,5316,47
17,1,0,41,60001,5316,49
17,1,0,38,60314,5316,84
17,1,0,47,60710,5316,1
17,1,0,46,60700,5316,52
17,1,0,52,60314,5316,84
17,1,0,48,60411,5316,85
17,1,0,51,10018,5316,96
17,1,0,49,60003,5316,49
17,1,0,46,60003,5316,84
17,1,0,43,61013,7114,84
17,1,0,37,70411,5316,85
17,1,0,71,60715,5316,49
17,1,0,62,60410,5316,56
17,1,0,46,10018,5316,84
17,1,0,44,60001,5316,56
17,1,0,22,34013,5316,56
17,1,0,44,24012,5316,47
17,1,0,49,24012,5316,47
17,1,0,53,60410,5316,36
17,1,0,48,60831,5308,84
17,1,0,34,24015,5316,49
17,1,0,35,24015,5316,55
17,1,0,41,60002,5316,49
17,1,0,33,24015,5316,52
17,1,0,29,60110,5316,85
17,1,0,52,60002,2103,84
17,1,0,47,60002,5316,80
17,1,0,34,24015,5316,80
17,1,0,33,24011,5316,47
17,1,0,25,60410,5316,47
17,1,0,28,60003,5316,84
17,1,0,29,40713,5316,84
17,1,0,31,60002,5316,47
17,1,0,32,61032,5316,84
17,1,0,32,61013,5316,82
17,1,0,52,60410,5316,10
17,1,0,50,60212,5316,10
17,1,0,22,35013,5316,52
17,1,0,64,60417,5316,47
17,1,0,61,60410,5316,47
17,1,0,30,50713,5316,84
17,1,0,55,50819,5316,1
17,1,0,44,60410,5316,1
17,1,0,17,24015,5316,56
17,1,0,47,60916,5316,47
17,1,0,35,24015,5316,96
17,1,0,36,60002,5316,47
17,1,0,38,24015,5316,43
17,1,0,40,50713,5316,80
17,1,0,35,61013,5316,55
17,1,0,58,50715,5316,49
17,1,0,46,24015,5316,56
17,1,0,47,24015,5316,55
17,1,0,20,34013,5316,11
17,1,0,53,10018,5316,56
17,1,0,29,60923,5316,55
17,1,0,39,60612,5316,55
17,1,0,25,60111,5316,79
17,1,0,26,60413,5316,52
17,1,0,29,60003,5316,84
17,1,0,54,60314,5316,55
17,1,0,57,60314,5316,47
17,1,0,22,60003,5316,47
17,1,0,19,60002,5316,47
17,1,0,38,24015,5316,56
17,1,0,40,24015,5319,41
17,1,0,28,50413,5316,47
17,1,0,64,60111,5316,55
17,1,0,28,60613,5316,1
17,1,0,24,60613,5316,1
19,1,0,45,10015,702,47
19,1,0,27,60314,702,84
19,1,0,40,24015,702,43
19,1,0,37,24015,702,47
19,1,0,29,60002,702,41
19,1,0,43,24015,702,47
19,1,0,36,10015,702,49
19,1,0,33,24012,702,47
19,1,0,34,60716,7332,30
19,1,0,35,60913,702,86
19,1,0,38,10018,702,84
19,1,0,40,60002,702,45
19,1,0,38,60002,702,47
19,1,0,28,60314,702,84
19,1,0,25,60913,702,86
19,1,0,62,60732,710,84
19,1,0,59,60914,710,84
19,1,0,37,60111,702,84
19,1,0,32,60312,710,84
19,1,0,34,24012,710,84
19,1,0,49,60003,702,10
19,1,0,50,60413,702,84
19,1,0,17,10013,702,56
19,1,0,31,60001,702,41
19,1,0,31,24015,702,84
19,1,0,63,60002,702,41
19,1,0,57,24015,702,84
19,1,0,27,24015,702,42
19,1,0,25,10012,703,1
19,1,0,51,10018,9701,23
19,1,0,51,10014,703,84
19,0,1,30,24015,0,0
19,0,1,19,10018,0,0
19,1,0,17,24015,703,1
19,1,0,44,10013,703,2
19,1,0,51,24015,703,1
19,1,0,45,24012,703,47
19,0,1,24,60732,0,0
19,1,0,30,10018,9701,43
19,1,0,63,0,703,1
19,1,0,52,10011,703,1
